event_id,file_id,file_name,timestamp,superevent_id
2093,1046,catO5_1046.fits,2029-08-25 02:08:34.336896,GW290825a
880,440,catO5_440.fits,2029-08-26 07:33:48.734492,GW290826a
4142,2071,catO5_2071.fits,2029-08-26 15:14:45.215092,GW290826b
2822,1411,catO5_1411.fits,2029-08-27 01:32:41.761172,GW290827a
2654,1327,catO5_1327.fits,2029-08-27 07:06:20.439999,GW290827b
2853,1426,catO5_1426.fits,2029-08-27 17:54:47.655898,GW290827c
3915,1957,catO5_1957.fits,2029-08-27 22:25:27.904170,GW290827d
1189,594,catO5_594.fits,2029-08-28 16:00:31.694663,GW290828a
3600,1800,catO5_1800.fits,2029-08-29 00:31:58.288509,GW290829a
3447,1723,catO5_1723.fits,2029-08-29 09:48:01.679084,GW290829b
3054,1527,catO5_1527.fits,2029-08-30 22:53:34.307367,GW290830a
4429,2214,catO5_2214.fits,2029-09-01 06:01:09.506069,GW290901a
1621,810,catO5_810.fits,2029-09-02 18:25:01.774182,GW290902a
3057,1528,catO5_1528.fits,2029-09-02 20:24:25.972815,GW290902b
2767,1383,catO5_1383.fits,2029-09-04 00:41:24.771989,GW290904a
3216,1608,catO5_1608.fits,2029-09-04 03:24:42.578835,GW290904b
2710,1355,catO5_1355.fits,2029-09-04 04:33:20.838045,GW290904c
58,29,catO5_29.fits,2029-09-04 12:11:44.520138,GW290904d
1408,704,catO5_704.fits,2029-09-04 21:57:30.719924,GW290904e
398,199,catO5_199.fits,2029-09-05 19:56:16.583961,GW290905a
3786,1893,catO5_1893.fits,2029-09-06 16:32:32.024232,GW290906a
3298,1649,catO5_1649.fits,2029-09-06 18:08:56.270992,GW290906b
1577,788,catO5_788.fits,2029-09-07 00:34:40.628501,GW290907a
916,458,catO5_458.fits,2029-09-08 03:55:17.453742,GW290908a
1996,998,catO5_998.fits,2029-09-08 12:46:39.534684,GW290908b
383,191,catO5_191.fits,2029-09-09 19:56:20.689088,GW290909a
2515,1257,catO5_1257.fits,2029-09-10 04:12:35.083025,GW290910a
4195,2097,catO5_2097.fits,2029-09-10 06:59:28.328721,GW290910b
1560,780,catO5_780.fits,2029-09-10 15:02:25.778701,GW290910c
4363,2181,catO5_2181.fits,2029-09-11 11:39:42.836872,GW290911a
3204,1602,catO5_1602.fits,2029-09-11 18:02:54.848757,GW290911b
3549,1774,catO5_1774.fits,2029-09-13 06:15:18.519302,GW290913a
245,122,catO5_122.fits,2029-09-14 09:18:47.298496,GW290914a
3719,1859,catO5_1859.fits,2029-09-14 10:10:02.718079,GW290914b
130,65,catO5_65.fits,2029-09-14 17:46:45.253728,GW290914c
3418,1709,catO5_1709.fits,2029-09-15 00:51:03.524265,GW290915a
3387,1693,catO5_1693.fits,2029-09-15 20:16:49.752205,GW290915b
165,82,catO5_82.fits,2029-09-16 07:37:28.522152,GW290916a
3945,1972,catO5_1972.fits,2029-09-16 08:41:19.189873,GW290916b
1695,847,catO5_847.fits,2029-09-16 11:09:59.484508,GW290916c
78,39,catO5_39.fits,2029-09-16 15:06:13.938994,GW290916d
321,160,catO5_160.fits,2029-09-17 11:39:07.084955,GW290917a
3180,1590,catO5_1590.fits,2029-09-17 18:27:18.706767,GW290917b
1804,902,catO5_902.fits,2029-09-17 19:42:50.760219,GW290917c
4036,2018,catO5_2018.fits,2029-09-17 21:10:56.220470,GW290917d
297,148,catO5_148.fits,2029-09-18 12:20:04.852454,GW290918a
2872,1436,catO5_1436.fits,2029-09-18 20:22:18.537641,GW290918b
428,214,catO5_214.fits,2029-09-18 22:17:59.345730,GW290918c
807,403,catO5_403.fits,2029-09-19 00:22:55.076519,GW290919a
994,497,catO5_497.fits,2029-09-19 16:30:51.300798,GW290919b
2549,1274,catO5_1274.fits,2029-09-22 19:37:43.398141,GW290922a
1525,762,catO5_762.fits,2029-09-23 07:46:44.386044,GW290923a
4288,2144,catO5_2144.fits,2029-09-23 13:27:21.821422,GW290923b
1429,714,catO5_714.fits,2029-09-24 18:17:23.651666,GW290924a
963,481,catO5_481.fits,2029-09-26 00:27:42.347306,GW290926a
2932,1466,catO5_1466.fits,2029-09-26 13:56:58.688243,GW290926b
1440,720,catO5_720.fits,2029-09-28 02:18:56.177541,GW290928a
1380,690,catO5_690.fits,2029-09-29 03:03:54.251343,GW290929a
2806,1403,catO5_1403.fits,2029-09-30 15:13:41.928207,GW290930a
1676,838,catO5_838.fits,2029-10-01 08:00:36.808421,GW291001a
960,480,catO5_480.fits,2029-10-01 18:03:43.922185,GW291001b
911,455,catO5_455.fits,2029-10-02 14:25:37.680597,GW291002a
4362,2181,catO5_2181.fits,2029-10-02 17:34:09.374197,GW291002b
2783,1391,catO5_1391.fits,2029-10-03 04:26:34.482639,GW291003a
1566,783,catO5_783.fits,2029-10-04 21:47:07.976655,GW291004a
2877,1438,catO5_1438.fits,2029-10-05 12:57:51.864135,GW291005a
4287,2143,catO5_2143.fits,2029-10-06 05:31:27.395812,GW291006a
3044,1522,catO5_1522.fits,2029-10-06 07:01:32.874089,GW291006b
4443,2221,catO5_2221.fits,2029-10-06 13:34:19.543942,GW291006c
4230,2115,catO5_2115.fits,2029-10-07 14:48:33.118495,GW291007a
1607,803,catO5_803.fits,2029-10-07 18:17:03.627383,GW291007b
2518,1259,catO5_1259.fits,2029-10-08 04:28:34.333303,GW291008a
815,407,catO5_407.fits,2029-10-10 07:19:04.036784,GW291010a
2404,1202,catO5_1202.fits,2029-10-10 09:26:34.806796,GW291010b
2412,1206,catO5_1206.fits,2029-10-10 09:45:45.732285,GW291010c
2543,1271,catO5_1271.fits,2029-10-10 21:52:11.193339,GW291010d
822,411,catO5_411.fits,2029-10-11 09:46:21.900363,GW291011a
450,225,catO5_225.fits,2029-10-11 13:10:05.465025,GW291011b
2025,1012,catO5_1012.fits,2029-10-12 01:38:31.690091,GW291012a
3483,1741,catO5_1741.fits,2029-10-12 03:27:45.317362,GW291012b
2837,1418,catO5_1418.fits,2029-10-12 20:24:45.501688,GW291012c
3568,1784,catO5_1784.fits,2029-10-12 21:43:43.980259,GW291012d
3148,1574,catO5_1574.fits,2029-10-13 06:58:43.403361,GW291013a
1461,730,catO5_730.fits,2029-10-14 08:51:41.961590,GW291014a
4503,2251,catO5_2251.fits,2029-10-15 22:03:41.506480,GW291015a
1918,959,catO5_959.fits,2029-10-16 11:04:14.094536,GW291016a
4035,2017,catO5_2017.fits,2029-10-17 17:23:10.991536,GW291017a
4527,2263,catO5_2263.fits,2029-10-19 03:02:24.324951,GW291019a
657,328,catO5_328.fits,2029-10-19 13:15:12.230357,GW291019b
2901,1450,catO5_1450.fits,2029-10-20 07:26:30.020087,GW291020a
3733,1866,catO5_1866.fits,2029-10-22 18:50:08.824522,GW291022a
794,397,catO5_397.fits,2029-10-23 02:27:35.454182,GW291023a
3905,1952,catO5_1952.fits,2029-10-23 03:42:18.488858,GW291023b
3615,1807,catO5_1807.fits,2029-10-23 22:14:59.819268,GW291023c
449,224,catO5_224.fits,2029-10-24 05:34:11.301661,GW291024a
2116,1058,catO5_1058.fits,2029-10-25 11:09:39.420032,GW291025a
2582,1291,catO5_1291.fits,2029-10-25 13:27:08.821803,GW291025b
82,41,catO5_41.fits,2029-10-26 06:06:11.407033,GW291026a
3879,1939,catO5_1939.fits,2029-10-28 13:03:04.255405,GW291028a
940,470,catO5_470.fits,2029-10-31 13:44:46.943165,GW291031a
1623,811,catO5_811.fits,2029-10-31 17:35:24.007009,GW291031b
1499,749,catO5_749.fits,2029-10-31 19:24:31.363793,GW291031c
2216,1108,catO5_1108.fits,2029-11-02 04:14:20.122738,GW291102a
3421,1710,catO5_1710.fits,2029-11-02 13:38:18.300130,GW291102b
2163,1081,catO5_1081.fits,2029-11-02 14:17:38.742343,GW291102c
1907,953,catO5_953.fits,2029-11-02 22:22:16.214898,GW291102d
3521,1760,catO5_1760.fits,2029-11-03 22:58:31.699776,GW291103a
644,322,catO5_322.fits,2029-11-04 03:29:57.386304,GW291104a
2852,1426,catO5_1426.fits,2029-11-04 12:45:33.502090,GW291104b
965,482,catO5_482.fits,2029-11-05 08:10:13.230180,GW291105a
846,423,catO5_423.fits,2029-11-06 07:28:26.188234,GW291106a
3173,1586,catO5_1586.fits,2029-11-06 14:39:20.482850,GW291106b
1476,738,catO5_738.fits,2029-11-07 02:00:56.220899,GW291107a
3971,1985,catO5_1985.fits,2029-11-07 05:09:46.672238,GW291107b
3120,1560,catO5_1560.fits,2029-11-07 12:46:47.929407,GW291107c
116,58,catO5_58.fits,2029-11-07 19:08:22.196799,GW291107d
1643,821,catO5_821.fits,2029-11-07 21:13:39.231353,GW291107e
430,215,catO5_215.fits,2029-11-09 00:45:52.484541,GW291109a
2097,1048,catO5_1048.fits,2029-11-10 07:26:32.222011,GW291110a
2667,1333,catO5_1333.fits,2029-11-10 08:19:57.634936,GW291110b
1926,963,catO5_963.fits,2029-11-10 13:28:59.311481,GW291110c
1299,649,catO5_649.fits,2029-11-11 09:56:03.846352,GW291111a
4165,2082,catO5_2082.fits,2029-11-11 13:04:52.198275,GW291111b
3158,1579,catO5_1579.fits,2029-11-12 13:40:31.705106,GW291112a
408,204,catO5_204.fits,2029-11-13 08:03:16.519491,GW291113a
3179,1589,catO5_1589.fits,2029-11-13 09:04:43.750564,GW291113b
3240,1620,catO5_1620.fits,2029-11-13 21:03:37.457385,GW291113c
3156,1578,catO5_1578.fits,2029-11-13 22:04:47.454446,GW291113d
1260,630,catO5_630.fits,2029-11-14 11:58:36.310814,GW291114a
1880,940,catO5_940.fits,2029-11-15 05:55:55.715822,GW291115a
2241,1120,catO5_1120.fits,2029-11-16 10:44:31.555741,GW291116a
2232,1116,catO5_1116.fits,2029-11-16 15:54:45.932003,GW291116b
345,172,catO5_172.fits,2029-11-17 19:56:40.790963,GW291117a
3894,1947,catO5_1947.fits,2029-11-19 17:17:23.879472,GW291119a
1890,945,catO5_945.fits,2029-11-19 21:39:35.831985,GW291119b
2975,1487,catO5_1487.fits,2029-11-20 15:55:49.861472,GW291120a
2325,1162,catO5_1162.fits,2029-11-21 00:14:25.422561,GW291121a
2266,1133,catO5_1133.fits,2029-11-21 00:30:23.170264,GW291121b
2865,1432,catO5_1432.fits,2029-11-21 06:48:49.206454,GW291121c
3932,1966,catO5_1966.fits,2029-11-23 11:10:48.477524,GW291123a
2679,1339,catO5_1339.fits,2029-11-23 14:32:45.249515,GW291123b
3196,1598,catO5_1598.fits,2029-11-23 20:06:12.947731,GW291123c
932,466,catO5_466.fits,2029-11-24 11:16:25.596422,GW291124a
1639,819,catO5_819.fits,2029-11-24 13:00:49.335369,GW291124b
3465,1732,catO5_1732.fits,2029-11-24 17:05:39.468021,GW291124c
20,10,catO5_10.fits,2029-11-24 21:12:01.824295,GW291124d
3739,1869,catO5_1869.fits,2029-11-25 01:37:25.774791,GW291125a
1045,522,catO5_522.fits,2029-11-25 02:07:36.974996,GW291125b
2808,1404,catO5_1404.fits,2029-11-25 02:39:29.880892,GW291125c
3823,1911,catO5_1911.fits,2029-11-25 19:09:50.308394,GW291125d
4479,2239,catO5_2239.fits,2029-11-26 16:41:30.765903,GW291126a
2466,1233,catO5_1233.fits,2029-11-26 19:16:17.630876,GW291126b
4324,2162,catO5_2162.fits,2029-11-27 02:48:30.424565,GW291127a
2229,1114,catO5_1114.fits,2029-11-28 02:39:48.553153,GW291128a
4196,2098,catO5_2098.fits,2029-11-28 07:41:38.723833,GW291128b
4228,2114,catO5_2114.fits,2029-11-28 10:46:44.124954,GW291128c
1789,894,catO5_894.fits,2029-11-28 13:36:46.643673,GW291128d
3411,1705,catO5_1705.fits,2029-11-28 20:13:16.167966,GW291128e
3637,1818,catO5_1818.fits,2029-11-28 23:55:15.199729,GW291128f
2499,1249,catO5_1249.fits,2029-11-29 10:51:29.413861,GW291129a
325,162,catO5_162.fits,2029-11-29 17:02:22.932622,GW291129b
2870,1435,catO5_1435.fits,2029-11-30 09:57:52.602254,GW291130a
2433,1216,catO5_1216.fits,2029-11-30 16:45:23.202681,GW291130b
1541,770,catO5_770.fits,2029-11-30 18:12:22.536410,GW291130c
1738,869,catO5_869.fits,2029-11-30 23:45:25.070440,GW291130d
842,421,catO5_421.fits,2029-12-01 12:52:18.650306,GW291201a
3052,1526,catO5_1526.fits,2029-12-02 00:46:24.604461,GW291202a
2957,1478,catO5_1478.fits,2029-12-03 02:46:35.306131,GW291203a
1583,791,catO5_791.fits,2029-12-03 05:50:47.514291,GW291203b
3735,1867,catO5_1867.fits,2029-12-03 12:45:47.978640,GW291203c
2989,1494,catO5_1494.fits,2029-12-03 18:14:40.430299,GW291203d
3991,1995,catO5_1995.fits,2029-12-03 19:33:41.055020,GW291203e
3778,1889,catO5_1889.fits,2029-12-04 17:51:37.446020,GW291204a
3427,1713,catO5_1713.fits,2029-12-05 04:48:05.500974,GW291205a
1741,870,catO5_870.fits,2029-12-05 23:34:24.188857,GW291205b
2185,1092,catO5_1092.fits,2029-12-07 00:30:08.698480,GW291207a
1989,994,catO5_994.fits,2029-12-07 13:52:10.345855,GW291207b
1415,707,catO5_707.fits,2029-12-07 13:59:46.610696,GW291207c
2396,1198,catO5_1198.fits,2029-12-08 14:33:13.806878,GW291208a
3292,1646,catO5_1646.fits,2029-12-08 23:44:19.503497,GW291208b
2312,1156,catO5_1156.fits,2029-12-09 18:15:23.862032,GW291209a
3745,1872,catO5_1872.fits,2029-12-10 20:46:59.792079,GW291210a
2247,1123,catO5_1123.fits,2029-12-11 19:58:22.348098,GW291211a
3329,1664,catO5_1664.fits,2029-12-12 02:30:59.800671,GW291212a
3642,1821,catO5_1821.fits,2029-12-12 18:33:13.930914,GW291212b
845,422,catO5_422.fits,2029-12-12 20:17:30.794168,GW291212c
1472,736,catO5_736.fits,2029-12-12 20:22:09.018624,GW291212d
1634,817,catO5_817.fits,2029-12-14 12:04:53.208258,GW291214a
1915,957,catO5_957.fits,2029-12-15 05:20:36.724576,GW291215a
2303,1151,catO5_1151.fits,2029-12-15 19:05:03.275883,GW291215b
3210,1605,catO5_1605.fits,2029-12-16 01:42:50.439454,GW291216a
1618,809,catO5_809.fits,2029-12-16 23:01:00.894213,GW291216b
2904,1452,catO5_1452.fits,2029-12-17 07:11:53.931539,GW291217a
1689,844,catO5_844.fits,2029-12-18 00:35:22.929367,GW291218a
3024,1512,catO5_1512.fits,2029-12-18 02:56:34.774691,GW291218b
338,169,catO5_169.fits,2029-12-18 19:25:10.771220,GW291218c
3711,1855,catO5_1855.fits,2029-12-20 02:54:23.747651,GW291220a
3927,1963,catO5_1963.fits,2029-12-20 05:25:15.270914,GW291220b
791,395,catO5_395.fits,2029-12-20 08:44:41.351433,GW291220c
2481,1240,catO5_1240.fits,2029-12-20 11:23:18.868446,GW291220d
952,476,catO5_476.fits,2029-12-21 09:03:28.231904,GW291221a
3721,1860,catO5_1860.fits,2029-12-22 05:55:04.333134,GW291222a
2438,1219,catO5_1219.fits,2029-12-22 09:16:42.237771,GW291222b
77,38,catO5_38.fits,2029-12-23 02:29:12.868945,GW291223a
1666,833,catO5_833.fits,2029-12-24 06:51:09.578881,GW291224a
3861,1930,catO5_1930.fits,2029-12-24 13:06:33.280640,GW291224b
3439,1719,catO5_1719.fits,2029-12-24 18:17:46.775430,GW291224c
1439,719,catO5_719.fits,2029-12-24 21:04:41.504751,GW291224d
907,453,catO5_453.fits,2029-12-26 00:28:20.414487,GW291226a
2218,1109,catO5_1109.fits,2029-12-27 08:05:35.568793,GW291227a
4484,2242,catO5_2242.fits,2029-12-27 12:37:46.653513,GW291227b
3442,1721,catO5_1721.fits,2029-12-28 02:09:00.162135,GW291228a
4028,2014,catO5_2014.fits,2029-12-28 08:43:13.250762,GW291228b
1239,619,catO5_619.fits,2029-12-29 05:38:10.370261,GW291229a
397,198,catO5_198.fits,2029-12-29 12:49:49.472938,GW291229b
2141,1070,catO5_1070.fits,2029-12-29 13:40:54.308487,GW291229c
2276,1138,catO5_1138.fits,2029-12-30 08:14:07.283264,GW291230a
3665,1832,catO5_1832.fits,2030-01-01 05:43:18.512167,GW300101a
2601,1300,catO5_1300.fits,2030-01-01 10:40:20.817802,GW300101b
817,408,catO5_408.fits,2030-01-01 22:49:55.410968,GW300101c
491,245,catO5_245.fits,2030-01-02 02:42:11.010947,GW300102a
3009,1504,catO5_1504.fits,2030-01-03 01:17:37.596408,GW300103a
3001,1500,catO5_1500.fits,2030-01-03 02:17:27.116541,GW300103b
490,245,catO5_245.fits,2030-01-04 05:34:57.965021,GW300104a
2619,1309,catO5_1309.fits,2030-01-05 09:13:02.568272,GW300105a
3306,1653,catO5_1653.fits,2030-01-05 14:34:57.612410,GW300105b
810,405,catO5_405.fits,2030-01-06 03:13:24.627488,GW300106a
3965,1982,catO5_1982.fits,2030-01-06 04:15:33.049425,GW300106b
3367,1683,catO5_1683.fits,2030-01-06 05:29:39.111600,GW300106c
2820,1410,catO5_1410.fits,2030-01-06 08:46:11.635045,GW300106d
1214,607,catO5_607.fits,2030-01-06 15:08:42.262436,GW300106e
3702,1851,catO5_1851.fits,2030-01-06 15:44:44.584731,GW300106f
1062,531,catO5_531.fits,2030-01-06 23:43:04.138050,GW300106g
144,72,catO5_72.fits,2030-01-07 09:22:34.472281,GW300107a
2350,1175,catO5_1175.fits,2030-01-07 11:53:39.253945,GW300107b
154,77,catO5_77.fits,2030-01-07 13:34:27.321929,GW300107c
2627,1313,catO5_1313.fits,2030-01-08 01:09:30.523246,GW300108a
1314,657,catO5_657.fits,2030-01-08 17:01:43.409625,GW300108b
1505,752,catO5_752.fits,2030-01-08 19:39:59.142983,GW300108c
4268,2134,catO5_2134.fits,2030-01-09 03:20:57.864253,GW300109a
2827,1413,catO5_1413.fits,2030-01-10 21:59:26.302423,GW300110a
564,282,catO5_282.fits,2030-01-11 00:25:28.841408,GW300111a
1940,970,catO5_970.fits,2030-01-11 21:54:48.777807,GW300111b
2573,1286,catO5_1286.fits,2030-01-12 01:50:53.560079,GW300112a
3746,1873,catO5_1873.fits,2030-01-12 16:13:04.946986,GW300112b
1097,548,catO5_548.fits,2030-01-14 02:34:52.401431,GW300114a
2029,1014,catO5_1014.fits,2030-01-14 10:12:03.558920,GW300114b
2565,1282,catO5_1282.fits,2030-01-15 17:07:41.123832,GW300115a
2365,1182,catO5_1182.fits,2030-01-16 06:26:56.668467,GW300116a
2192,1096,catO5_1096.fits,2030-01-16 16:32:26.426224,GW300116b
1109,554,catO5_554.fits,2030-01-16 19:02:27.769169,GW300116c
3588,1794,catO5_1794.fits,2030-01-17 17:59:11.552625,GW300117a
335,167,catO5_167.fits,2030-01-17 22:37:43.363508,GW300117b
2794,1397,catO5_1397.fits,2030-01-18 12:39:56.696080,GW300118a
1368,684,catO5_684.fits,2030-01-18 18:28:52.436011,GW300118b
3569,1784,catO5_1784.fits,2030-01-19 08:04:37.438660,GW300119a
1981,990,catO5_990.fits,2030-01-19 16:48:33.595892,GW300119b
2960,1480,catO5_1480.fits,2030-01-20 11:55:13.252954,GW300120a
1438,719,catO5_719.fits,2030-01-21 00:22:08.348222,GW300121a
1528,764,catO5_764.fits,2030-01-21 06:49:07.738149,GW300121b
2088,1044,catO5_1044.fits,2030-01-21 14:44:05.718043,GW300121c
2773,1386,catO5_1386.fits,2030-01-22 04:04:15.502000,GW300122a
987,493,catO5_493.fits,2030-01-22 05:12:48.568013,GW300122b
816,408,catO5_408.fits,2030-01-22 11:39:27.462918,GW300122c
3516,1758,catO5_1758.fits,2030-01-23 03:39:07.843982,GW300123a
4261,2130,catO5_2130.fits,2030-01-23 07:20:40.884524,GW300123b
3440,1720,catO5_1720.fits,2030-01-23 15:05:11.808647,GW300123c
3872,1936,catO5_1936.fits,2030-01-24 02:28:27.274136,GW300124a
238,119,catO5_119.fits,2030-01-25 01:32:36.752316,GW300125a
3663,1831,catO5_1831.fits,2030-01-25 09:50:45.439561,GW300125b
3488,1744,catO5_1744.fits,2030-01-25 14:49:38.651131,GW300125c
3815,1907,catO5_1907.fits,2030-01-25 20:07:08.586329,GW300125d
3547,1773,catO5_1773.fits,2030-01-26 19:14:05.879354,GW300126a
4584,2292,catO5_2292.fits,2030-01-27 02:26:42.684852,GW300127a
2297,1148,catO5_1148.fits,2030-01-27 15:11:15.484588,GW300127b
982,491,catO5_491.fits,2030-01-28 06:34:06.604009,GW300128a
3246,1623,catO5_1623.fits,2030-01-28 12:45:47.878118,GW300128b
4216,2108,catO5_2108.fits,2030-01-28 21:36:25.778758,GW300128c
2447,1223,catO5_1223.fits,2030-01-29 04:20:17.784484,GW300129a
1925,962,catO5_962.fits,2030-01-29 04:30:39.686355,GW300129b
1262,631,catO5_631.fits,2030-02-01 03:27:22.013817,GW300201a
2907,1453,catO5_1453.fits,2030-02-02 06:38:47.898213,GW300202a
2441,1220,catO5_1220.fits,2030-02-03 03:27:09.508384,GW300203a
4291,2145,catO5_2145.fits,2030-02-03 15:30:35.319224,GW300203b
4481,2240,catO5_2240.fits,2030-02-03 16:31:20.344690,GW300203c
3763,1881,catO5_1881.fits,2030-02-03 21:45:50.318354,GW300203d
359,179,catO5_179.fits,2030-02-04 22:29:38.329474,GW300204a
3531,1765,catO5_1765.fits,2030-02-05 03:33:12.584897,GW300205a
3315,1657,catO5_1657.fits,2030-02-05 14:32:20.030376,GW300205b
6,3,catO5_3.fits,2030-02-05 20:19:41.490806,GW300205c
1032,516,catO5_516.fits,2030-02-06 09:06:16.951257,GW300206a
637,318,catO5_318.fits,2030-02-06 15:05:20.492808,GW300206b
4080,2040,catO5_2040.fits,2030-02-07 13:52:08.338071,GW300207a
3390,1695,catO5_1695.fits,2030-02-08 19:47:56.370895,GW300208a
2999,1499,catO5_1499.fits,2030-02-08 22:59:09.436287,GW300208b
1679,839,catO5_839.fits,2030-02-09 09:22:12.444476,GW300209a
1163,581,catO5_581.fits,2030-02-09 19:19:04.829897,GW300209b
2532,1266,catO5_1266.fits,2030-02-09 22:08:34.678781,GW300209c
2128,1064,catO5_1064.fits,2030-02-10 04:19:50.847404,GW300210a
1223,611,catO5_611.fits,2030-02-10 08:59:19.058046,GW300210b
841,420,catO5_420.fits,2030-02-12 07:37:27.675333,GW300212a
2328,1164,catO5_1164.fits,2030-02-12 14:26:38.819977,GW300212b
826,413,catO5_413.fits,2030-02-13 05:55:13.238069,GW300213a
4107,2053,catO5_2053.fits,2030-02-13 06:19:01.954033,GW300213b
2406,1203,catO5_1203.fits,2030-02-13 08:43:26.030690,GW300213c
89,44,catO5_44.fits,2030-02-13 10:42:24.063892,GW300213d
1142,571,catO5_571.fits,2030-02-13 14:57:59.328751,GW300213e
234,117,catO5_117.fits,2030-02-13 20:01:17.020612,GW300213f
3233,1616,catO5_1616.fits,2030-02-13 23:17:00.053764,GW300213g
1026,513,catO5_513.fits,2030-02-14 14:09:49.366503,GW300214a
1080,540,catO5_540.fits,2030-02-14 15:38:48.607597,GW300214b
1411,705,catO5_705.fits,2030-02-14 16:03:23.876417,GW300214c
2502,1251,catO5_1251.fits,2030-02-14 20:08:06.099246,GW300214d
278,139,catO5_139.fits,2030-02-14 21:45:00.141800,GW300214e
1657,828,catO5_828.fits,2030-02-15 20:56:00.075348,GW300215a
3519,1759,catO5_1759.fits,2030-02-16 03:46:16.315003,GW300216a
4422,2211,catO5_2211.fits,2030-02-16 08:16:53.848517,GW300216b
3777,1888,catO5_1888.fits,2030-02-17 14:03:52.990745,GW300217a
1674,837,catO5_837.fits,2030-02-19 01:12:58.585595,GW300219a
143,71,catO5_71.fits,2030-02-19 10:06:48.346988,GW300219b
2584,1292,catO5_1292.fits,2030-02-20 03:49:19.682397,GW300220a
113,56,catO5_56.fits,2030-02-20 05:57:14.825684,GW300220b
3248,1624,catO5_1624.fits,2030-02-21 11:01:58.452570,GW300221a
4449,2224,catO5_2224.fits,2030-02-22 19:15:07.945878,GW300222a
605,302,catO5_302.fits,2030-02-23 00:54:54.380631,GW300223a
1041,520,catO5_520.fits,2030-02-23 06:37:03.502375,GW300223b
1628,814,catO5_814.fits,2030-02-23 14:59:06.086462,GW300223c
2307,1153,catO5_1153.fits,2030-02-23 21:18:52.581165,GW300223d
1192,596,catO5_596.fits,2030-02-25 01:19:20.961410,GW300225a
1692,846,catO5_846.fits,2030-02-25 21:47:13.414455,GW300225b
3334,1667,catO5_1667.fits,2030-02-27 01:48:49.525547,GW300227a
4224,2112,catO5_2112.fits,2030-02-27 05:19:58.829010,GW300227b
2030,1015,catO5_1015.fits,2030-02-27 16:21:45.938678,GW300227c
1511,755,catO5_755.fits,2030-02-27 17:57:28.103848,GW300227d
4319,2159,catO5_2159.fits,2030-02-27 22:14:38.274091,GW300227e
2155,1077,catO5_1077.fits,2030-02-28 06:23:46.736778,GW300228a
2414,1207,catO5_1207.fits,2030-03-01 10:25:22.252859,GW300301a
2145,1072,catO5_1072.fits,2030-03-01 11:30:51.881886,GW300301b
2500,1250,catO5_1250.fits,2030-03-01 16:45:07.485972,GW300301c
2083,1041,catO5_1041.fits,2030-03-03 08:13:57.224471,GW300303a
3150,1575,catO5_1575.fits,2030-03-03 11:49:49.732423,GW300303b
3509,1754,catO5_1754.fits,2030-03-04 13:16:36.239892,GW300304a
4401,2200,catO5_2200.fits,2030-03-04 20:39:00.568668,GW300304b
1460,730,catO5_730.fits,2030-03-06 14:27:38.662734,GW300306a
2834,1417,catO5_1417.fits,2030-03-06 19:55:36.649161,GW300306b
2695,1347,catO5_1347.fits,2030-03-07 21:39:31.654748,GW300307a
4496,2248,catO5_2248.fits,2030-03-08 07:35:34.330594,GW300308a
1874,937,catO5_937.fits,2030-03-08 08:54:40.045962,GW300308b
443,221,catO5_221.fits,2030-03-09 00:44:21.883215,GW300309a
2397,1198,catO5_1198.fits,2030-03-11 13:10:25.438622,GW300311a
1563,781,catO5_781.fits,2030-03-11 23:34:28.888640,GW300311b
679,339,catO5_339.fits,2030-03-12 03:27:27.848720,GW300312a
2109,1054,catO5_1054.fits,2030-03-13 02:20:46.778997,GW300313a
748,374,catO5_374.fits,2030-03-13 02:35:38.996058,GW300313b
2362,1181,catO5_1181.fits,2030-03-13 09:02:12.891712,GW300313c
258,129,catO5_129.fits,2030-03-13 12:16:35.441975,GW300313d
3791,1895,catO5_1895.fits,2030-03-13 21:34:55.743221,GW300313e
4331,2165,catO5_2165.fits,2030-03-13 23:51:53.479682,GW300313f
4598,2299,catO5_2299.fits,2030-03-14 01:40:01.977487,GW300314a
123,61,catO5_61.fits,2030-03-14 06:28:15.684624,GW300314b
666,333,catO5_333.fits,2030-03-14 17:13:59.284208,GW300314c
4480,2240,catO5_2240.fits,2030-03-15 15:37:24.217886,GW300315a
4531,2265,catO5_2265.fits,2030-03-15 22:48:42.948739,GW300315b
3277,1638,catO5_1638.fits,2030-03-17 04:55:41.348996,GW300317a
3376,1688,catO5_1688.fits,2030-03-17 22:44:39.583644,GW300317b
3068,1534,catO5_1534.fits,2030-03-18 19:31:26.624547,GW300318a
840,420,catO5_420.fits,2030-03-18 21:58:35.318257,GW300318b
851,425,catO5_425.fits,2030-03-19 00:37:30.146971,GW300319a
1001,500,catO5_500.fits,2030-03-19 18:24:45.935138,GW300319b
1919,959,catO5_959.fits,2030-03-20 00:34:46.183985,GW300320a
2563,1281,catO5_1281.fits,2030-03-21 02:11:51.681657,GW300321a
2494,1247,catO5_1247.fits,2030-03-21 20:43:43.816492,GW300321b
522,261,catO5_261.fits,2030-03-22 10:13:21.655475,GW300322a
3487,1743,catO5_1743.fits,2030-03-22 13:58:20.659433,GW300322b
2747,1373,catO5_1373.fits,2030-03-23 15:04:02.013584,GW300323a
4523,2261,catO5_2261.fits,2030-03-23 21:49:53.129473,GW300323b
373,186,catO5_186.fits,2030-03-24 00:59:41.185747,GW300324a
